StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q5,Q19,Q20,Q21,Q1,Q2,Q4,Q5,Q50,Q41,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q37_1,Q37_2,Q37_3,Q37_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q38_1,Q38_2,Q38_3,Q38_4,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q39_1,Q39_2,Q39_3,Q39_4,Q13,Q15,Q17,Q14,Q16,Q7,Q8,Q9,Q10,Q11,Q12,Q39,Q24,Q26,Q25,Q40,Q38,Block,SASSY,avg belief in BoM,avg belief in anthropogenic climate change,avg belief in climate scientists,avg belief in pro-environmental behaviours,populism
8/03/2024 20:25,8/03/2024 20:31,0,1.141.19.66,100,366,1,8/03/2024 20:31,R_4oL4R2G4S2mHDMi,,,,,-27.4679,153.0325,anonymous,EN,1,2,2,2,1,2,4,4,1,1,2,,,,,,,,,,1,1,7,7,7,5,2,2,5,,,,,,,,,,2,2,2,4,3,4,4,2,4,4,4,3,4,4,4,2,It was about peoples opinions on global warming,2,2,3.333333333,2.666666667,3.666666667,4,3
8/03/2024 19:43,8/03/2024 19:49,0,165.228.20.216,100,367,1,8/03/2024 19:49,R_4X1iL0sXy0Qjc7k,,,,,-37.9167,145.3763,anonymous,EN,1,2,2,2,1,2,3,3,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,4,5,4,5,5,4,5,4,3,4,4,5,5,easy to complete and interesting,4,2,4.666666667,2.666666667,4,4.333333333,4.5
8/03/2024 19:46,8/03/2024 19:52,0,1.147.102.120,100,367,1,8/03/2024 19:52,R_4RgCbLO3XGWsqoq,,,,,-34.9281,138.5999,anonymous,EN,1,2,2,2,2,2,4,2,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,5,4,4,3,3,3,4,3,3,4,4,1,Very interesting ,4,2,3.666666667,4,3.333333333,3.666666667,2
12/03/2024 20:05,12/03/2024 20:11,0,101.186.160.177,100,368,1,12/03/2024 20:11,R_4erS3wxrNNhgpuG,,,,,-37.8404,144.8782,anonymous,EN,1,2,5,4,4,1,1,5,2,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,4,4,2,2,3,1,4,2,1,1,1,1,3,,4,6,2.333333333,3,2.333333333,1,2
8/03/2024 20:29,8/03/2024 20:36,0,121.214.72.240,100,369,1,8/03/2024 20:36,R_4Jfe4kDQiL7cqPf,,,,,-27.4679,153.0325,anonymous,EN,1,3,4,4,2,2,4,3,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,4,6,3,4,4,3,3,4,3,2,3,3,2,No comments,4,3,3.666666667,3,3.333333333,2.666666667,2.5
12/03/2024 19:26,12/03/2024 19:33,0,1.41.129.6,100,369,1,12/03/2024 19:33,R_4MPzTknh3l5G3Dt,,,,,-32.9336,151.7307,anonymous,EN,1,4,5,4,4,1,2,2,1,6,4,,,,,,,,,,4,5,4,5,4,1,1,1,1,,,,,,,,,,4,3,3,4,8,3,4,2,3,3,1,1,1,3,3,1,,2,6,3,3.333333333,1.666666667,2.333333333,2
8/03/2024 20:06,8/03/2024 20:12,0,49.2.7.30,100,370,1,8/03/2024 20:12,R_4I6HuIcskhI572H,,,,,-27.3784,152.9995,anonymous,EN,1,4,5,4,4,2,5,2,2,2,4,,,,,,,,,,,,,,,,,,,1,1,7,7,7,6,6,4,6,5,5,1,5,6,1,3,1,1,2,2,1,1,1,3,1,A very interesting survey,3,6,1.666666667,3.666666667,1.666666667,1.666666667,1
12/03/2024 20:12,12/03/2024 20:18,0,159.196.13.30,100,371,1,12/03/2024 20:18,R_4K3ck8nMlbVuFdT,,,,,-27.4946,153.0621,anonymous,EN,1,3,4,3,2,1,2,5,2,6,3,,,,,,,,,,,,,,,,,,,3,3,4,1,3,2,2,1,1,4,2,4,3,4,4,3,5,4,4,4,3,2,1,2,3,,3,3,4,3,3.666666667,1.666666667,3.5
7/03/2024 17:47,7/03/2024 17:53,0,101.115.1.154,100,372,1,7/03/2024 17:53,R_4hoIrJx6JVRJTLX,,,,,-33.8681,151.1967,anonymous,EN,1,4,5,4,4,2,5,2,2,2,4,7,7,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,5,5,1,5,5,1,1,1,3,3,3,2,1,1,3,2,"I'm very old.  Climate has fluctuated continually. People pushing the climate change agenda are people making money out of it.  In the meantime, they are worrying children needlessly.",1,6,1,3.666666667,2.666666667,1.666666667,2.5
8/03/2024 21:05,8/03/2024 21:11,0,101.115.137.35,100,379,1,8/03/2024 21:11,R_4P1qRHKUnh8v2OR,,,,,-37.8159,144.9669,anonymous,EN,1,3,4,4,4,1,5,2,1,2,1,,,,,,,,,,,,,,,,,,,2,2,6,5,5,4,4,4,2,5,3,3,4,2,2,3,2,4,4,3,3,1,2,1,3,,3,6,2.333333333,3.333333333,3.333333333,1.333333333,3.5
8/03/2024 19:44,8/03/2024 19:51,0,101.182.194.250,100,380,1,8/03/2024 19:51,R_4gRRDWKpqDljxF2,,,,,-27.6207,152.9638,anonymous,EN,1,2,2,2,1,2,3,3,3,1,3,,,,,,,,,,4,4,4,5,5,5,4,4,4,,,,,,,,,,2,2,4,4,5,4,5,5,5,5,5,4,4,5,5,5,,2,2,4.666666667,3.333333333,4.666666667,4.666666667,5
12/03/2024 12:00,12/03/2024 12:07,0,58.96.62.78,100,380,1,12/03/2024 12:07,R_4HJLhAPisemDXxL,,,,,-27.7397,153.138,anonymous,EN,1,2,3,3,2,1,5,3,1,2,5,,,,,,,,,,,,,,,,,,,4,4,4,7,4,1,1,1,1,5,4,1,5,3,2,4,2,2,4,3,2,5,2,4,2,I have nothing to contribute.,3,3,2.666666667,3.333333333,3,3.666666667,2
8/03/2024 20:03,8/03/2024 20:09,0,1.123.95.121,100,381,1,8/03/2024 20:09,R_4mEhweqGxRIOJ6q,,,,,-23.8483,151.2546,anonymous,EN,1,2,2,2,2,2,1,4,2,1,3,2,2,1,1,2,5,5,6,5,,,,,,,,,,,,,,,,,,,4,2,1,4,3,4,4,1,5,4,4,1,5,4,4,2,,1,2,3,2.333333333,3,4.333333333,3.5
12/03/2024 19:50,12/03/2024 19:56,0,1.141.5.133,100,387,1,12/03/2024 19:56,R_43xmmZ0DNpudox7,,,,,-22.0007,148.0493,anonymous,EN,1,2,3,2,1,2,2,4,4,2,3,,,,,,,,,,,,,,,,,,,5,4,4,4,4,4,4,4,4,5,1,2,5,7,5,5,4,5,5,5,4,5,5,4,2,Very informative,3,2,4.666666667,2.666666667,4.666666667,4.666666667,3.5
8/03/2024 20:31,8/03/2024 20:38,0,120.21.1.166,100,391,1,8/03/2024 20:38,R_4Lg8f3jWcFZ5OtH,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,2,1,2,4,4,1,6,2,,,,,,,,,,4,4,4,5,4,1,1,4,1,,,,,,,,,,4,2,3,4,5,4,3,3,3,4,3,4,3,3,4,2,"No comments, thank you ",2,2,3.333333333,3,3.666666667,3.333333333,2.5
8/03/2024 19:41,8/03/2024 19:48,0,1.140.126.100,100,394,1,8/03/2024 19:48,R_4cwiSmt8fgBwYsg,,,,,-33.7266,150.8074,anonymous,EN,1,2,3,3,2,2,3,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,3,4,4,3,4,4,3,3,2,4,3,3,2,Good lenght,4,3,3.666666667,3,2.666666667,3.333333333,3
13/03/2024 12:38,13/03/2024 12:45,0,202.67.122.114,100,394,1,13/03/2024 12:45,R_4RIRe3CU5Gop9f3,,,,,-37.6806,144.5901,anonymous,EN,1,3,4,3,3,2,2,4,2,2,3,,,,,,,,,,,,,,,,,,,2,2,6,6,6,6,2,3,4,3,2,4,4,4,4,4,4,3,4,4,4,3,3,4,4,,3,5,4,3.333333333,4,3.333333333,3.5
12/03/2024 19:51,12/03/2024 19:58,0,1.146.165.130,100,396,1,12/03/2024 19:58,R_4iJqFYp4PxJav9e,,,,,-31.8688,115.7946,anonymous,EN,1,2,3,2,2,1,2,3,4,6,3,2,3,5,6,5,4,5,4,4,,,,,,,,,,,,,,,,,,,4,2,3,3,6,4,4,4,4,4,4,4,4,4,4,3,No comment. Thanks for the opportunity.,1,3,4,2.666666667,4,4,3.5
12/03/2024 12:17,12/03/2024 12:24,0,49.185.33.153,100,397,1,12/03/2024 12:24,R_4FFExbWWPg10O7T,,,,,-37.8159,144.9669,anonymous,EN,1,3,4,4,3,1,3,4,1,2,3,,,,,,,,,,3,3,5,5,5,5,3,1,2,,,,,,,,,,4,4,2,4,4,4,5,2,2,4,3,2,2,2,2,2,,2,5,3.666666667,3.333333333,3,2,2
13/03/2024 12:36,13/03/2024 12:42,0,49.187.17.58,100,397,1,13/03/2024 12:42,R_4642YNR6ry6CjqJ,,,,,-33.7755,151.0422,anonymous,EN,1,2,3,2,1,2,1,1,2,4,2,1,2,7,6,5,7,7,7,7,,,,,,,,,,,,,,,,,,,1,3,5,1,5,4,2,4,4,5,5,5,5,4,4,5,no commeny,1,2,3.333333333,3,5,4.333333333,4.5
7/03/2024 17:49,7/03/2024 17:56,0,101.115.192.242,100,399,1,7/03/2024 17:56,R_4uFeZ1BmbMWDEnD,,,,,-31.9643,115.8595,anonymous,EN,1,2,4,3,2,1,4,2,1,1,3,2,2,6,6,6,2,2,2,2,,,,,,,,,,,,,,,,,,,2,2,4,2,5,5,5,5,5,5,5,5,1,3,4,3,none for me,1,3,5,2.666666667,5,2.666666667,4
8/03/2024 20:10,8/03/2024 20:17,0,203.40.37.43,100,400,1,8/03/2024 20:17,R_4Fbq8YMDXvucDOn,,,,,-33.8715,151.2006,anonymous,EN,1,4,5,5,4,1,4,5,3,3,4,,,,,,,,,,7,7,1,1,1,1,1,1,1,,,,,,,,,,5,5,3,5,8,3,3,3,1,1,1,3,1,1,1,2,The climate industry is a bottomless money pot and all the money is going in the direction extreme climate policy. It is a good little earner ,2,6,3,4.333333333,1.666666667,1,1.5
12/03/2024 12:07,12/03/2024 12:14,0,1.145.92.133,100,401,1,12/03/2024 12:14,R_4MaraVnYZDT1lH0,,,,,-33.8715,151.2006,anonymous,EN,1,2,2,2,2,2,5,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,4,5,4,4,3,4,4,4,3,1,4,5,2,,4,2,3.666666667,3,3.666666667,3.333333333,3
8/03/2024 19:52,8/03/2024 19:59,0,124.188.77.132,100,405,1,8/03/2024 19:59,R_4atdakfvOhsVpTp,,,,,-37.8159,144.9669,anonymous,EN,1,2,2,2,1,2,4,2,3,1,3,,,,,,,,,,2,3,2,3,3,5,5,4,4,,,,,,,,,,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,Interesting topic,2,2,4,3.333333333,4,4,3.5
11/03/2024 15:50,11/03/2024 15:56,0,220.240.197.182,100,405,1,11/03/2024 15:56,R_41o8BJ3462BIjLI,,,,,-37.895,145.0546,anonymous,EN,1,3,4,4,4,2,2,4,2,1,3,2,2,3,1,1,5,5,6,1,,,,,,,,,,,,,,,,,,,5,4,1,4,2,4,4,4,3,2,3,2,1,2,2,3,I really liked the survey,1,6,4,3,2.333333333,1.666666667,3
7/03/2024 17:46,7/03/2024 17:53,0,14.200.212.85,100,406,1,7/03/2024 17:53,R_4abLTcdFZ9PzeQU,,,,,-31.8544,115.9749,anonymous,EN,1,2,2,2,1,2,4,1,2,1,3,3,3,5,6,6,5,5,6,5,,,,,,,,,,,,,,,,,,,3,2,4,4,6,4,4,4,3,4,4,4,4,4,5,3,Now this was a very interesting and thought provoking survey - thanks for the opportunity to complete,1,2,4,3.333333333,4,4.333333333,3
8/03/2024 19:41,8/03/2024 19:48,0,218.215.14.37,100,406,1,8/03/2024 19:48,R_4zuccZPxF2PpU8o,,,,,-33.874,151.104,anonymous,EN,1,2,2,2,1,2,5,4,2,2,3,3,3,5,5,6,4,4,4,4,,,,,,,,,,,,,,,,,,,3,2,4,3,4,4,3,4,4,5,4,4,3,4,4,3,Nothing further ,1,2,3.666666667,3,4.333333333,3.666666667,3.5
9/03/2024 3:01,9/03/2024 3:08,0,110.142.222.208,100,406,1,9/03/2024 3:08,R_4G1UyTCEIVm09rA,,,,,-34.9281,138.5999,anonymous,EN,1,2,3,2,1,1,1,2,3,2,2,,,,,,,,,,,,,,,,,,,4,4,3,3,2,5,6,6,5,4,2,4,3,6,4,4,3,4,4,3,4,4,4,5,3,,3,2,3.666666667,3,3.666666667,4.333333333,3.5
11/03/2024 16:49,11/03/2024 16:56,0,120.152.47.68,100,409,1,11/03/2024 16:56,R_4OwyMuLKh329zhr,,,,,-16.7859,145.6757,anonymous,EN,1,2,3,2,1,1,1,1,1,4,3,2,2,6,7,6,4,5,4,5,,,,,,,,,,,,,,,,,,,1,1,5,4,6,4,4,3,5,5,5,4,3,5,4,3,Easy,1,2,3.666666667,3.333333333,4.666666667,4,4
7/03/2024 17:35,7/03/2024 17:42,0,103.51.113.60,100,413,1,7/03/2024 17:42,R_4m4dn4RTUuVfvSp,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,2,2,2,2,5,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,4,3,4,4,2,4,4,4,3,4,4,4,2,It is clear and easy to answer,4,3,3.333333333,3,3.666666667,4,3
8/03/2024 20:03,8/03/2024 20:10,0,203.30.4.146,100,413,1,8/03/2024 20:10,R_4DPkqNRATjaZhBL,,,,,-27.4483,153.0816,anonymous,EN,1,3,3,4,2,2,4,2,1,4,3,1,1,7,7,7,7,6,3,5,,,,,,,,,,,,,,,,,,,4,2,4,4,5,5,5,5,5,5,5,5,4,4,4,2,,1,3,5,3.333333333,5,4,3.5
8/03/2024 21:03,8/03/2024 21:10,0,110.32.230.132,100,416,1,8/03/2024 21:10,R_4PiAe2gvBaDcIeI,,,,,-27.4515,153.058,anonymous,EN,1,2,2,2,1,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,4,4,4,4,2,4,4,4,2,3,4,4,2,Good survey ,4,2,3.333333333,3,3.333333333,3.666666667,3
12/03/2024 20:21,12/03/2024 20:28,0,110.149.173.74,100,421,1,12/03/2024 20:28,R_4RkNlFIqR3ECFaR,,,,,-33.8715,151.2006,anonymous,EN,1,4,5,4,4,1,4,4,2,2,1,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,5,5,1,5,1,3,3,1,3,2,2,2,1,3,4,1,Good survey ,2,6,2.333333333,3.666666667,2,2.666666667,2
12/03/2024 19:46,12/03/2024 19:53,0,49.199.75.27,100,423,1,12/03/2024 19:53,R_4Jeonk3YN519Db9,,,,,-37.8159,144.9669,anonymous,EN,1,2,2,3,2,2,1,4,2,5,3,,,,,,,,,,,,,,,,,,,2,4,6,6,5,5,3,2,4,4,2,4,3,5,4,4,3,4,4,4,4,4,4,4,1,A useful survey about an important topic,3,2,3.666666667,3,4,4,2.5
12/03/2024 19:42,12/03/2024 19:49,0,49.184.20.67,100,424,1,12/03/2024 19:49,R_4IQlJwHPtULHog6,,,,,-37.8159,144.9669,anonymous,EN,1,4,5,5,5,2,4,1,1,2,5,,,,,,,,,,,,,,,,,,,1,1,7,7,7,4,1,4,1,5,3,1,5,1,2,2,1,1,1,1,1,1,1,3,1,Easy to complete ,3,5,1.666666667,3,1,1.666666667,1
12/03/2024 12:20,12/03/2024 12:27,0,80.249.5.211,100,425,1,12/03/2024 12:27,R_4mfdiIBNafCP3r3,,,,,-31.9643,115.8595,anonymous,EN,1,2,2,3,2,1,3,5,2,2,2,5,4,3,3,3,4,4,4,4,,,,,,,,,,,,,,,,,,,2,2,4,3,6,2,4,4,3,3,3,4,4,3,3,3,,1,2,3.333333333,3,3.333333333,3.333333333,3
8/03/2024 19:59,8/03/2024 20:06,0,138.130.211.119,100,426,1,8/03/2024 20:06,R_4f9IidmrqTgaitd,,,,,-33.8652,151.1021,anonymous,EN,1,2,2,2,2,2,4,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,5,3,2,4,3,4,4,4,2,3,3,4,2,"It was a nice , easy to understand survey.",4,2,3,2.666666667,3.333333333,3.333333333,3
8/03/2024 19:39,8/03/2024 19:46,0,116.240.158.67,100,427,1,8/03/2024 19:46,R_4q7qF7dTu8BC3y5,,,,,-37.87,145.0657,anonymous,EN,1,3,3,4,3,2,4,2,2,2,1,,,,,,,,,,5,2,5,6,6,4,4,4,4,,,,,,,,,,4,3,2,4,3,4,4,3,2,4,4,3,3,3,5,2,,2,5,3.666666667,3,3.666666667,3.666666667,2
12/03/2024 20:00,12/03/2024 20:07,0,110.175.151.47,100,427,1,12/03/2024 20:07,R_4pKAVbdp4J5XWPC,,,,,-27.3784,152.9995,anonymous,EN,1,2,3,2,1,2,2,3,1,1,3,2,2,6,6,6,6,4,4,4,,,,,,,,,,,,,,,,,,,2,1,4,3,8,3,4,5,5,4,4,4,5,5,4,3,,1,2,4,2.666666667,4,4.666666667,4
12/03/2024 20:14,12/03/2024 20:21,0,120.148.136.254,100,428,1,12/03/2024 20:21,R_4NQJD6pgQH6Vww9,,,,,-38.422,143.6064,anonymous,EN,1,3,4,4,2,1,1,4,1,1,4,,,,,,,,,,,,,,,,,,,4,3,4,5,3,2,1,1,1,3,2,4,4,2,4,4,3,4,3,4,3,4,3,3,3,Great survey,3,3,3.666666667,3.333333333,3.333333333,3.333333333,3.5
7/03/2024 17:43,7/03/2024 17:50,0,203.57.211.182,100,430,1,7/03/2024 17:50,R_4llSymttM89QseV,,,,,-34.8554,138.6145,anonymous,EN,1,2,3,3,2,1,5,2,1,2,4,4,4,4,6,4,4,2,1,2,,,,,,,,,,,,,,,,,,,1,1,4,2,7,4,4,5,4,4,5,4,3,4,3,4,Interesting,1,3,4.333333333,2.333333333,4.333333333,3.333333333,4
8/03/2024 19:58,8/03/2024 20:05,0,110.143.255.198,100,430,1,8/03/2024 20:05,R_40rewkfN695He5X,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,3,2,1,4,5,4,2,2,,,,,,,,,,,,,,,,,,,2,2,7,7,5,2,2,5,2,3,3,3,5,3,2,4,3,2,2,4,3,2,3,4,4,Nothing to comment on,3,3,3,3.666666667,3,3,3
8/03/2024 19:42,8/03/2024 19:50,0,101.180.223.130,100,440,1,8/03/2024 19:50,R_4y1MwkqEHaDXzAp,,,,,-27.4679,153.0325,anonymous,EN,1,4,5,4,2,1,4,5,1,6,2,,,,,,,,,,4,4,4,5,5,1,1,1,1,,,,,,,,,,4,4,2,4,5,3,4,3,2,3,4,2,1,2,3,1,"Many theories and views regarding climate change, new evidence regarding emissions versus fossil fuels has shown not too much WRONG with fossil fuels, also cheaper.",2,5,3.333333333,3.333333333,3,2,1.5
12/03/2024 19:52,12/03/2024 19:59,0,60.240.80.19,100,440,1,12/03/2024 20:00,R_4Rg6gPP7i95ZZFO,,,,,-27.4669,153.0397,anonymous,EN,1,3,4,3,3,1,4,4,4,1,3,3,3,5,5,6,4,4,4,4,,,,,,,,,,,,,,,,,,,5,4,3,4,4,4,4,4,2,4,4,4,1,1,3,2,Interesting argument - There are two sides to every story,1,5,4,3.666666667,4,1.666666667,2
12/03/2024 20:13,12/03/2024 20:20,0,159.196.12.236,100,440,1,12/03/2024 20:20,R_4kiB0gqQ4xTmvyt,,,,,-27.475,153.0042,anonymous,EN,1,2,2,1,1,1,4,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,5,4,2,4,2,4,4,4,4,4,3,3,3,Looks like people are trying to pass the buck by blaming each other rather than looking at the problem ,4,1,2.666666667,4.333333333,4,3.333333333,3.5
12/03/2024 19:28,12/03/2024 19:35,0,180.150.37.5,100,445,1,12/03/2024 19:35,R_4tJVq7gJd6975Pa,,,,,-37.8199,145.0285,anonymous,EN,1,2,3,2,1,2,2,2,3,1,3,,,,,,,,,,,,,,,,,,,4,5,5,7,4,7,7,7,7,3,2,5,2,5,5,4,5,5,5,5,5,3,3,3,3,,3,2,4.666666667,3,5,3,4
13/03/2024 13:13,13/03/2024 13:20,0,122.106.10.89,100,448,1,13/03/2024 13:20,R_4ReZ5i2w6vLMAk9,,,,,-33.4535,151.3183,anonymous,EN,1,4,5,4,4,1,3,1,1,1,4,,,,,,,,,,7,7,1,1,1,1,1,1,1,,,,,,,,,,5,5,1,5,1,5,5,5,1,1,1,1,1,1,1,1,They say all this flack to be on the news.,2,6,5,3.666666667,1,1,1
11/03/2024 15:46,11/03/2024 15:54,0,49.196.241.178,100,448,1,11/03/2024 15:54,R_4rI5kmmeDLE1i4v,,,,,-31.92,115.861,anonymous,EN,1,2,2,2,1,2,4,3,2,4,3,,,,,,,,,,1,1,7,7,7,6,7,5,3,,,,,,,,,,2,1,4,3,5,4,5,4,4,3,4,4,4,3,3,3,Why so small,2,2,4.333333333,2.666666667,3.666666667,3.333333333,3.5
8/03/2024 19:57,8/03/2024 20:04,0,163.53.144.95,100,451,1,8/03/2024 20:04,R_4jrqBSCb6qAleRr,,,,,-33.8639,150.9606,anonymous,EN,1,2,3,3,3,1,3,4,1,1,4,3,5,5,5,3,3,3,3,3,,,,,,,,,,,,,,,,,,,4,4,2,3,3,2,5,2,4,4,2,2,2,4,4,5,"Climate climate change has bevome the tool for developed countries to take advantage of the poor, the working class and developing countries. Its be ome profoteering off carbon credits and fabricated taxes",1,3,3,3,2.666666667,3.333333333,4.5
11/03/2024 15:46,11/03/2024 15:53,0,49.180.106.174,100,462,1,11/03/2024 15:53,R_4MssUQuHnViENBu,,,,,-33.8715,151.2006,anonymous,EN,1,2,4,3,1,2,4,3,1,1,4,,,,,,,,,,4,4,4,2,6,6,5,4,3,,,,,,,,,,2,2,2,4,5,4,4,3,3,3,4,3,4,3,5,2,Great topic the Research they do conquers climate change,2,2,3.666666667,2.666666667,3.333333333,4,2.5
12/03/2024 12:38,12/03/2024 12:46,0,101.166.43.161,100,463,1,12/03/2024 12:46,R_4L1fL2EC7WbhhNv,,,,,-33.8715,151.2006,anonymous,EN,1,4,5,5,5,1,3,2,1,6,3,,,,,,,,,,,,,,,,,,,5,4,4,4,4,4,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,,3,5,3,3,3,3,3
12/03/2024 19:14,12/03/2024 19:22,0,49.178.153.77,100,468,1,12/03/2024 19:22,R_4c3tOAV4yX4uyHv,,,,,-34.8554,138.6145,anonymous,EN,1,2,3,3,3,2,4,1,1,6,3,,,,,,,,,,3,3,3,4,3,4,4,4,4,,,,,,,,,,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,Fine thanks ,2,3,3,3,3,3,3
7/03/2024 17:44,7/03/2024 17:52,0,1.146.95.241,100,471,1,7/03/2024 17:52,R_4OlyRLWCXwTPULn,,,,,-27.4679,153.0325,anonymous,EN,1,2,3,3,1,1,4,3,2,1,3,5,2,7,7,7,1,1,1,1,,,,,,,,,,,,,,,,,,,4,2,3,4,6,2,3,3,4,4,4,3,5,3,2,2,"It's a very confused subject isn't it...Many of us agree that ""our"" actions have contributed to climate change...but climate change has been ongoing for millions of years. I didn't go to uni ...the best I did was a ""cartificate"" but I'm smart enough to know that.....we don't know the full story. My philosophy is that whatever we think we ccan do as individuals is to do it",1,2,2.666666667,3,3.666666667,3.333333333,3
11/03/2024 15:46,11/03/2024 15:53,0,121.200.4.28,100,476,1,11/03/2024 15:53,R_41FriGwtLqDn0Xg,,,,,-37.7684,144.9513,anonymous,EN,1,3,3,3,3,1,4,5,4,6,4,2,4,3,7,2,2,1,6,6,,,,,,,,,,,,,,,,,,,4,3,3,2,6,3,4,3,4,4,4,3,3,3,4,4,,1,3,3.333333333,2.666666667,3.666666667,3.333333333,4
8/03/2024 20:22,8/03/2024 20:30,0,101.115.3.54,100,478,1,8/03/2024 20:30,R_4GfT7xY0XwgDDrX,,,,,-33.8753,151.1892,anonymous,EN,1,2,3,2,2,1,4,2,4,4,3,4,4,4,5,4,4,3,3,3,,,,,,,,,,,,,,,,,,,3,2,4,2,6,4,3,4,4,3,3,4,4,3,4,3,nil,1,3,3.666666667,2.666666667,3.333333333,3.666666667,3.5
11/03/2024 16:04,11/03/2024 16:12,0,120.22.12.88,100,478,1,11/03/2024 16:12,R_4dXaBFAvzjZEqao,,,,,-27.4679,153.0325,anonymous,EN,1,2,1,2,1,1,1,3,1,4,2,2,1,1,2,2,5,4,3,6,,,,,,,,,,,,,,,,,,,2,1,5,1,7,4,4,5,5,5,5,5,5,4,4,5,,1,1,4.333333333,2.333333333,5,4.333333333,5
12/03/2024 12:06,12/03/2024 12:14,0,1.152.21.229,100,480,1,12/03/2024 12:14,R_4T1ZcarU0a3Jdfz,,,,,-37.8411,144.9799,anonymous,EN,1,2,3,2,1,2,1,1,1,6,3,,,,,,,,,,,,,,,,,,,4,4,6,4,4,2,1,3,1,3,2,3,3,3,4,5,4,4,4,3,3,3,4,4,4,,3,2,4.333333333,2.666666667,3.333333333,3.666666667,4
12/03/2024 19:37,12/03/2024 19:45,0,206.83.112.29,100,483,1,12/03/2024 19:45,R_4MzpOFXuq17LETT,,,,,-33.8715,151.2006,anonymous,EN,1,3,4,3,3,2,2,3,4,6,3,,,,,,,,,,2,2,3,4,2,3,2,2,2,,,,,,,,,,4,1,3,4,2,4,5,3,5,2,4,4,2,4,4,3,Interesting ,2,5,4,2.666666667,3.333333333,3.333333333,4
12/03/2024 19:41,12/03/2024 19:49,0,121.223.169.116,100,484,1,12/03/2024 19:49,R_4rHi1LEz9QrfZhB,,,,,-33.8715,151.2006,anonymous,EN,1,3,4,3,3,2,4,2,1,2,3,,,,,,,,,,,,,,,,,,,4,4,4,4,3,3,1,2,2,4,4,2,4,5,2,2,2,2,2,3,2,2,2,3,3,No comments ,3,5,2,3.333333333,2.333333333,2.333333333,2.5
12/03/2024 19:51,12/03/2024 19:59,0,120.152.144.253,100,485,1,12/03/2024 19:59,R_4lLlm5xLLYdLD5E,,,,,-33.8715,151.2006,anonymous,EN,1,3,5,3,3,1,4,2,2,1,3,2,3,4,6,4,1,1,1,6,,,,,,,,,,,,,,,,,,,4,3,2,5,4,5,5,4,3,3,4,3,1,3,4,2,,1,5,4.666666667,3.333333333,3.333333333,2.666666667,2.5
12/03/2024 19:59,12/03/2024 20:07,0,119.12.209.139,100,487,1,12/03/2024 20:07,R_4Ev7TZ2QK6AlUyX,,,,,-27.4757,153.0237,anonymous,EN,1,2,3,3,3,1,2,3,2,1,3,,,,,,,,,,2,4,4,4,4,4,3,4,4,,,,,,,,,,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,,2,3,3,3,3,3,3
8/03/2024 20:18,8/03/2024 20:26,0,122.150.213.68,100,488,1,8/03/2024 20:26,R_4Mlp4kwY0eRBRwD,,,,,-32.1305,115.8095,anonymous,EN,1,3,4,4,3,2,4,5,2,1,3,,,,,,,,,,5,4,4,2,3,1,1,1,1,,,,,,,,,,4,3,2,5,3,4,4,3,3,4,4,4,2,2,4,3,"i agree things need to change, recycle, reuse investigate but all these drama filled marches are just not helping peoples understanding",2,5,3.666666667,3.333333333,4,2.666666667,3
8/03/2024 19:39,8/03/2024 19:47,0,58.178.144.6,100,496,1,8/03/2024 19:47,R_4teSWwPT7mPP0AW,,,,,-37.755,144.7465,anonymous,EN,1,3,4,5,2,2,3,2,1,2,3,,,,,,,,,,4,4,4,4,2,4,3,1,1,,,,,,,,,,3,3,3,3,4,4,4,3,3,3,3,3,2,3,4,2,Not to bad,2,3,3.666666667,3,3,3,2.5
